id_client,predicted_prob
2890,5.4817596715789075e-08
2891,1.549227889312247e-07
2892,1.3665330339767065e-06
2893,1.9324092238758118e-08
2894,2.1348044438614863e-07
2895,2.1270033928054163e-09
2896,2.7577246465924833e-09
2897,1.3727877882101414e-07
2898,1.214576333187911e-07
2899,1.1581396427860377e-09
2900,7.101904069820456e-08
2901,1.2942445585831162e-09
2902,2.687475756326648e-09
2903,1.6995882248813156e-08
2904,1.6301820399640774e-09
2905,8.252605733316204e-08
2906,1.9496656732703073e-06
2907,6.650220183602215e-08
2908,8.805134515000689e-09
2909,7.052504043552796e-09
2910,1.1364411579761885e-09
2911,1.089414685509092e-09
2912,4.7069596871163053e-07
2913,1.2103067962575588e-07
2914,9.688036129218864e-07
2915,2.1270033928054163e-09
2916,6.650220183602215e-08
2917,1.3056971717837573e-06
2918,7.87614452824631e-08
2919,9.558490976672041e-10
2920,5.590226268691296e-07
2921,1.8722872697472737e-08
2922,1.621214901402767e-08
2923,8.829008345353633e-09
2924,2.5182291758129627e-08
2925,1.3727877882101414e-07
2926,1.5188002247494644e-08
2927,1.6658880476756573e-07
2928,8.829008345353633e-09
2929,1.6301820399640774e-09
2930,1.042869120519694e-08
2931,1.5064849915967464e-08
2932,3.425354425912019e-07
2933,2.687475756326648e-09
2934,2.1330847301510548e-08
2935,1.5064849915967464e-08
2936,1.3727877882101414e-07
2937,2.7577246465924833e-09
2938,6.1658735903166174e-09
2939,3.0292153226614655e-09
2940,2.1572401795887805e-07
2941,1.2087527538064263e-08
2942,1.3727877882101414e-07
2943,3.1118343978812164e-10
2944,4.000195028017202e-08
2945,1.3727877882101414e-07
2946,1.0267396188614296e-08
2947,5.752025320657117e-08
2948,1.4705902252483136e-08
2949,1.1364411579761885e-09
2950,9.238886017986337e-08
2951,5.4817596715789075e-08
2952,3.721138183661757e-08
2953,1.621214901402767e-08
2954,4.883173675084433e-08
2955,6.586948742895575e-08
2956,6.080296459024089e-08
2957,1.7941834736472322e-07
2958,8.432442806755651e-10
2959,2.7257715779262265e-08
2960,1.1364411579761885e-09
2961,1.5534283928168185e-07
2962,2.976072018152369e-07
2963,5.815777096039062e-08
2964,3.968713762413023e-07
2965,1.3727877882101414e-07
2966,1.6301820399640774e-09
2967,2.144048126324326e-07
2968,5.274306526469578e-08
2969,1.0543424274525291e-09
2970,5.29414436062433e-09
2971,7.65521177229508e-09
2972,5.4817596715789075e-08
2973,1.0828319543886127e-06
2974,4.090100158377844e-08
2975,1.56883563138529e-07
2976,2.0055776020880205e-08
2977,5.921722204006624e-08
2978,9.52629666736534e-08
2979,1.1550803918376733e-07
2980,1.4723483897853876e-08
2981,4.364748541448734e-08
2982,1.3114127683639552e-08
2983,1.1364411579761885e-09
2984,9.841610528090627e-10
2985,3.941572108467375e-09
2986,2.986806711834469e-07
2987,2.687475756326648e-09
2988,1.1197449856108767e-09
2989,1.1867299827773989e-07
2990,3.51844593744199e-08
2991,6.586948742895575e-08
2992,1.1120291931488138e-06
2993,3.362836207320396e-08
2994,6.586948742895575e-08
2995,8.679357619347371e-08
2996,6.369997824180081e-08
2997,1.696082405937558e-08
2998,2.9460019560772743e-08
2999,1.1364411579761885e-09
3000,6.38843129844919e-09
3001,1.621214901402767e-08
3002,5.264949582809915e-09
3003,9.558490976672041e-10
3004,1.6418637679046446e-07
3005,2.986806711834469e-07
3006,6.1982825982446154e-09
3007,1.5465891564396594e-08
3008,2.728598440155627e-07
3009,7.65521177229508e-09
3010,8.155073094487296e-08
3011,3.036247601656008e-07
3012,2.0855482793737175e-07
3013,1.5781770679995302e-08
3014,8.16277105172969e-08
3015,6.290476895709314e-08
3016,2.9412546328325724e-08
3017,1.6704048579841403e-07
3018,7.114290642511815e-08
3019,1.1731253550504527e-06
3020,1.8319148616979443e-07
3021,3.711076145465956e-08
3022,1.1197449856108767e-09
3023,1.0223181146696948e-09
3024,1.7691916527970482e-08
3025,1.621214901402767e-08
3026,4.524465852815742e-08
3027,4.227917942855887e-08
3028,1.1150070037882552e-08
3029,3.155444127203274e-08
3030,5.559082860557095e-10
3031,5.71775109423936e-08
3032,1.5533311075236138e-09
3033,1.916100062695871e-09
3034,1.6941346188668645e-08
3035,3.122856558704301e-10
3036,5.789894954509847e-10
3037,8.323825909578573e-09
3038,1.502411423480357e-08
3039,3.6165871548675833e-06
3040,1.3665330339767065e-06
3041,6.586948742895575e-08
3042,8.829008345353633e-09
3043,3.925464960655305e-09
3044,2.21657127221909e-08
3045,6.1382868735255805e-09
3046,1.1197449856108767e-09
3047,1.104346950453344e-07
3048,5.1282655987103116e-08
3049,4.524465852815742e-08
3050,9.841610528090627e-10
3051,1.3261471226412851e-08
3052,6.650220183602215e-08
3053,6.861680540042534e-08
3054,4.524465852815742e-08
3055,1.0003100637000174e-09
3056,4.549444926960979e-08
3057,5.4817596715789075e-08
3058,1.6970343306145043e-08
3059,1.6301820399640774e-09
3060,8.860097912560591e-10
3061,5.4817596715789075e-08
3062,1.1364411579761885e-09
3063,1.6301820399640774e-09
3064,1.1364411579761885e-09
3065,5.323680608831323e-08
3066,2.056116833440136e-09
3067,6.307532599951521e-08
3068,1.1605534284691981e-07
3069,2.986806711834469e-07
3070,1.0581368199124296e-08
3071,4.791676915998895e-06
3072,4.777218993607703e-08
3073,1.242264244077137e-07
3074,2.0922612355691733e-08
3075,5.502654610546799e-08
3076,3.338228063481594e-08
3077,7.947825514935249e-08
3078,1.3114127683639552e-08
3079,1.0619629204846684e-09
3080,1.4334226694526416e-08
3081,1.3261471226412851e-08
3082,2.056116833440136e-09
3083,2.0387491567702894e-07
3084,8.805134515000689e-09
3085,5.027013420561919e-09
3086,4.061274215382454e-08
3087,5.29414436062433e-09
3088,1.543032650014452e-07
3089,2.1744213153222398e-08
3090,4.137608395528567e-09
3091,8.906424634389151e-08
3092,5.5594315755105606e-08
3093,2.986806711834469e-07
3094,1.1364411579761885e-09
3095,1.756591619433014e-08
3096,1.396088981496525e-08
3097,1.599158690694634e-08
3098,1.0954126191619104e-07
3099,1.1364411579761885e-09
3100,2.1457071641285938e-06
3101,1.6649223166428383e-08
3102,2.6584959614872584e-07
3103,7.65521177229508e-09
3104,5.097206714307561e-08
3105,1.6301820399640774e-09
3106,1.910609842509961e-09
3107,6.097415247788588e-09
3108,1.1197449856108767e-09
3109,8.543629108653461e-08
3110,1.3272439863998474e-09
3111,2.1685416329277254e-08
3112,1.0194790080161932e-07
3113,5.500406812608507e-07
3114,1.1364411579761885e-09
3115,2.4820637475232915e-08
3116,4.236687711508448e-08
3117,6.9649043445314824e-09
3118,1.4141152155557003e-09
3119,1.1364411579761885e-09
3120,2.5667029219175122e-08
3121,8.881368711040192e-08
3122,7.65521177229508e-09
3123,4.524465852815742e-08
3124,1.1770280308552635e-09
3125,1.3261471226412851e-08
3126,1.4723483897853876e-08
3127,1.4644654278932827e-08
3128,8.252605733316204e-08
3129,2.728598440155627e-07
3130,1.621214901402767e-08
3131,1.3261471226412851e-08
3132,1.3727877882101414e-07
3133,5.29414436062433e-09
3134,1.6301820399640774e-09
3135,8.846961617407686e-07
3136,1.4724175600556027e-08
3137,5.525432541758685e-09
3138,5.4817596715789075e-08
3139,5.739479013201759e-08
3140,2.5189327252244304e-08
3141,3.6292849413725716e-09
3142,3.298738911959481e-09
3143,1.1582122225122996e-07
3144,5.4817596715789075e-08
3145,7.760806901672353e-09
3146,9.927933089138802e-08
3147,1.1197449856108767e-09
3148,2.0609182233548912e-08
3149,7.273137411312984e-08
3150,1.6893819662899486e-09
3151,9.373457819182159e-07
3152,1.599158690694634e-08
3153,1.993395411557711e-09
3154,2.687475756326648e-09
3155,1.1581396427860377e-09
3156,9.558490976672041e-10
3157,1.042869120519694e-08
3158,1.0570962561845082e-08
3159,7.759321295430984e-08
3160,2.0566089816241184e-08
3161,1.0236628501595104e-07
3162,1.8193542162502153e-08
3163,1.2934346912119197e-08
3164,4.801815973536618e-09
3165,9.318104507324838e-10
3166,8.155073094487296e-08
3167,1.3092373734901664e-06
3168,1.4705902252483136e-08
3169,4.009326690298844e-09
3170,6.393708223689394e-07
3171,9.841610528090627e-10
3172,6.335595176807292e-08
3173,8.906424634389151e-08
3174,1.8967754279813814e-09
3175,1.1163062294998547e-08
3176,5.897207885171812e-08
3177,8.58344213753005e-09
3178,6.586948742895575e-08
3179,3.155444127203274e-08
3180,3.682715132566691e-08
3181,1.29069885090337e-06
3182,8.345966759042762e-10
3183,5.194602010802632e-09
3184,8.829008345353633e-09
3185,4.354976642398604e-07
3186,6.290476895709314e-08
3187,1.162683365852662e-09
3188,4.168967871019354e-09
3189,1.1890821942612621e-08
3190,1.3998742719168737e-08
3191,8.443787578181788e-10
3192,9.975219433144698e-08
3193,2.986806711834469e-07
3194,1.6301820399640774e-09
3195,2.739657792077879e-09
3196,3.483479129265604e-08
3197,3.982071131806838e-08
3198,3.298738911959481e-09
3199,6.0958144667248194e-09
3200,3.899616844655167e-09
3201,5.208686412056753e-09
3202,4.87034917449769e-09
3203,2.863594836660417e-09
3204,1.1120291931488138e-06
3205,2.0652914757356197e-07
3206,3.3789142542399466e-09
3207,1.5953585179553793e-09
3208,6.369997824180081e-08
3209,4.939466086170604e-10
3210,1.2049037809744086e-08
3211,3.1937613174687144e-09
3212,2.324213693918913e-08
3213,1.1364411579761885e-09
3214,6.154173104693599e-08
3215,6.640492567401548e-08
3216,1.3261471226412851e-08
3217,1.7877835197072065e-08
3218,5.29414436062433e-09
3219,8.860097912560591e-10
3220,3.2808498139624294e-07
3221,2.4594887003378704e-09
3222,8.313319742130389e-09
3223,4.788118795179491e-08
3224,2.056116833440136e-09
3225,7.497775214205261e-07
3226,2.8277013360879773e-08
3227,1.803365428831961e-07
3228,2.4793394320938774e-08
3229,5.414652819091395e-07
3230,1.3261471226412851e-08
3231,1.1364411579761885e-09
3232,4.1244972210254505e-07
3233,2.0661503094651363e-08
3234,6.86383966126331e-08
3235,1.502411423480357e-08
3236,1.879877977865768e-08
3237,2.1856671438002945e-07
3238,1.932192640037325e-08
3239,7.91268026282928e-09
3240,2.974214200788136e-09
3241,1.7861857595637187e-08
3242,3.730372170483788e-07
3243,8.829008345353633e-09
3244,2.687475756326648e-09
3245,6.3650622253498195e-09
3246,5.208686412056753e-09
3247,1.5549526142824914e-07
3248,2.1457071641285938e-06
3249,3.4692612004442874e-09
3250,8.753248132922606e-09
3251,2.5692601437376622e-08
3252,1.599158690694634e-08
3253,1.1197449856108767e-09
3254,1.587701527671366e-07
3255,3.888509171189929e-08
3256,2.7577246465924833e-09
3257,5.752025320657117e-08
3258,1.6301820399640774e-09
3259,1.2193843518088015e-06
3260,5.258001710966809e-09
3261,3.4455852374924834e-08
3262,1.4141152155557003e-09
3263,3.968713762413023e-07
3264,2.61757579415168e-09
3265,4.168967871019354e-09
3266,5.4817596715789075e-08
3267,1.3272439863998474e-09
3268,1.4723483897853876e-08
3269,5.424358565524078e-09
3270,1.0240712145026627e-08
3271,1.1364411579761885e-09
3272,1.8967754279813814e-09
3273,8.554596467013346e-07
3274,4.092792083522216e-07
3275,5.208686412056753e-09
3276,1.1364411579761885e-09
3277,5.602614067057633e-10
3278,1.7296758135861374e-09
3279,3.202259359460873e-08
3280,1.2674238116785e-07
3281,2.9821245911155295e-08
3282,3.124938251900295e-08
3283,3.143009144436868e-08
3284,6.169883362654955e-08
3285,1.8722872697472737e-08
3286,5.7339250609442265e-08
3287,6.986044103055727e-09
3288,1.1150070037882552e-08
3289,2.687475756326648e-09
3290,1.910609842509961e-09
3291,8.829008345353633e-09
3292,4.5708657507428684e-06
3293,2.7577246465924833e-09
3294,6.3650622253498195e-09
3295,2.056116833440136e-09
3296,2.7257715779262265e-08
3297,1.3114127683639552e-08
3298,2.821526675151953e-08
3299,1.1364411579761885e-09
3300,7.781849190946938e-09
3301,1.1364411579761885e-09
3302,2.4594887003378704e-09
3303,3.4160344596807507e-09
3304,3.844798698956508e-09
3305,2.275501527098641e-08
3306,2.9916728008661718e-09
3307,1.943363875041067e-08
3308,1.6339667105303153e-07
3309,2.011015431437491e-08
3310,1.6301820399640774e-09
3311,1.4705902252483136e-08
3312,7.366147556486379e-07
3313,2.4744332922777053e-06
3314,1.1364411579761885e-09
3315,1.6301820399640774e-09
3316,2.395695977048041e-07
3317,8.881368711040192e-08
3318,5.4817596715789075e-08
3319,2.445065813216632e-07
3320,5.29414436062433e-09
3321,4.375510602731704e-08
3322,2.691578221343528e-09
3323,3.5397587343351277e-06
3324,9.732351050754137e-10
3325,1.877218037933564e-09
3326,1.8510715403575453e-07
3327,1.9652893669152137e-08
3328,9.020016331325234e-10
3329,1.3727877882101414e-07
3330,9.357778503181417e-09
3331,7.965722366741476e-08
3332,2.1744213153222398e-08
3333,8.829008345353633e-09
3334,3.1690904812000915e-07
3335,6.73625821499138e-08
3336,6.97078816965953e-08
3337,3.862866565214128e-08
3338,2.994387316336016e-08
3339,1.1197449856108767e-09
3340,1.8722872697472737e-08
3341,1.023544717987005e-09
3342,6.369997824180081e-08
3343,1.1364411579761885e-09
3344,1.1364411579761885e-09
3345,1.1197449856108767e-09
3346,4.168967871019354e-09
3347,6.586948742895575e-08
3348,9.238886017986337e-08
3349,1.6970343306145043e-08
3350,1.3099854727103447e-07
3351,3.3895305241519e-09
3352,5.4817596715789075e-08
3353,6.855465647743978e-10
3354,6.062554528550235e-08
3355,2.408908238458884e-07
3356,3.6164064853057647e-09
3357,1.1790030740367618e-08
3358,2.2376506738596915e-08
3359,1.1197449856108767e-09
3360,4.559174112713408e-07
3361,9.473956460799971e-07
3362,5.549482625022686e-09
3363,2.978406364120742e-09
3364,9.626061080821645e-10
3365,1.1364411579761885e-09
3366,7.11346881002338e-09
3367,6.540248644992991e-09
3368,1.237029686565537e-07
3369,9.732351050754137e-10
3370,2.631755769402062e-08
3371,9.103955519096779e-10
3372,6.586948742895575e-08
3373,6.638187858602533e-09
3374,3.3789142542399466e-09
3375,3.3789142542399466e-09
3376,1.3727877882101414e-07
3377,1.1364411579761885e-09
3378,1.7861857595637187e-08
3379,1.350310116834328e-09
3380,4.948803711670906e-09
3381,3.702712488761929e-08
3382,4.244301304445396e-08
3383,8.543629108653461e-08
3384,7.65521177229508e-09
3385,3.844735508781493e-07
3386,3.2249232188006474e-08
3387,1.9491005520719864e-07
3388,3.591336580918958e-07
3389,1.9346003298522963e-08
3390,7.65521177229508e-09
3391,1.2087527538064263e-08
3392,1.1364411579761885e-09
3393,1.3272439863998474e-09
3394,4.180761076995108e-08
3395,1.1364411579761885e-09
3396,4.1930729660948706e-08
3397,1.237029686565537e-07
3398,2.9528666695084043e-08
3399,5.29414436062433e-09
3400,1.5533311075236138e-09
3401,8.709934225053671e-10
3402,1.1197449856108767e-09
3403,6.586948742895575e-08
3404,8.829008345353633e-09
3405,6.61006383812487e-09
3406,4.59806103818036e-09
3407,1.6301820399640774e-09
3408,1.1805572474959508e-09
3409,4.168967871019354e-09
3410,1.0223181146696948e-09
3411,2.9412546328325724e-08
3412,3.298738911959481e-09
3413,5.957450817434941e-09
3414,3.2808498139624294e-07
3415,1.1005413423411761e-07
3416,1.0723089165669538e-08
3417,4.886123665166996e-09
3418,1.7350978423870783e-06
3419,1.1197449856108767e-09
3420,4.75511230206579e-08
3421,2.9100033807672e-07
3422,3.353037945919664e-09
3423,1.1581396427860377e-09
3424,7.402826459314381e-07
3425,2.4820637475232915e-08
3426,1.953495398943205e-08
3427,1.1197449856108767e-09
3428,4.181785662990709e-08
3429,2.1270033928054163e-09
3430,6.1658735903166174e-09
3431,2.975182385105816e-09
3432,1.3261471226412851e-08
3433,5.559082860557095e-10
3434,1.8722872697472737e-08
3435,5.9872943532712955e-09
3436,8.252605733316204e-08
3437,1.756591619433014e-08
3438,1.0267396188614296e-08
3439,3.925464960655305e-09
3440,2.8044596190329773e-08
3441,1.0619629204846684e-09
3442,7.052504043552796e-09
3443,1.953495398943205e-08
3444,4.8436680704238984e-08
3445,9.841610528090627e-10
3446,9.869383130622123e-10
3447,1.4651805053969181e-08
3448,6.105879245781298e-09
3449,3.298738911959481e-09
3450,2.750544375798051e-07
3451,2.687475756326648e-09
3452,3.721138183661757e-08
3453,7.258917230559832e-08
3454,1.8689802186289465e-08
3455,9.969360088183955e-08
3456,1.3308426137634435e-09
3457,8.829008345353633e-09
3458,8.131864632366837e-09
3459,2.986806711834469e-07
3460,1.6301820399640774e-09
3461,8.805134515000689e-09
3462,1.291305945675324e-08
3463,1.3261471226412851e-08
3464,1.6301820399640774e-09
3465,1.6301820399640774e-09
3466,9.318104507324838e-10
3467,8.829008345353633e-09
3468,2.500175138691733e-09
3469,1.7611206611300718e-07
3470,4.297956648096645e-09
3471,6.48588924597045e-08
3472,1.1608284625324188e-07
3473,2.294215233995705e-06
3474,4.6499559565092784e-08
3475,1.1150070037882552e-08
3476,1.6301820399640774e-09
3477,8.860097912560591e-10
3478,1.3727877882101414e-07
3479,3.675569126094169e-10
3480,1.621214901402767e-08
3481,1.3272439863998474e-09
3482,2.4594887003378704e-09
3483,1.1364411579761885e-09
3484,2.1270033928054163e-09
3485,1.621214901402767e-08
3486,1.8753806081075014e-08
3487,4.59806103818036e-09
3488,6.496392993335547e-08
3489,2.687475756326648e-09
3490,1.3261471226412851e-08
3491,1.756591619433014e-08
3492,3.044393839264501e-07
3493,5.4817596715789075e-08
3494,8.184728548705952e-08
3495,3.1959926176036895e-09
3496,2.986806711834469e-07
3497,1.352846390943452e-07
3498,1.2910757535930976e-09
3499,2.316139288704944e-08
3500,4.753774247701154e-09
3501,7.481313870946705e-09
3502,2.018685327022457e-07
3503,5.29414436062433e-09
3504,2.4820637475232915e-08
3505,8.829008345353633e-09
3506,4.820062035892671e-07
3507,5.7292620963932125e-09
3508,3.016726784950108e-08
3509,9.841610528090627e-10
3510,1.1864015063630193e-08
3511,6.777102440247603e-08
3512,1.599158690694634e-08
3513,9.318104507324838e-10
3514,1.756591619433014e-08
3515,1.1364411579761885e-09
3516,4.173198275713373e-08
3517,8.313319742130389e-09
3518,7.384430244980252e-08
3519,1.6301820399640774e-09
3520,8.259360921548249e-07
3521,1.599158690694634e-08
3522,9.318104507324838e-10
3523,5.29414436062433e-09
3524,5.5193172484887235e-09
3525,1.1197449856108767e-09
3526,7.65521177229508e-09
3527,1.4977034231814554e-08
3528,3.6897514895849516e-09
3529,8.829008345353633e-09
3530,1.4357979795294203e-07
3531,2.1100029824839827e-08
3532,1.55555966253666e-09
3533,1.1539542510588009e-08
3534,2.6584959614872584e-07
3535,1.6301820399640774e-09
3536,6.307532599951521e-08
3537,1.4956182340248177e-09
3538,6.586948742895575e-08
3539,4.59806103818036e-09
3540,3.122856558704301e-10
3541,2.0168598842782905e-09
3542,1.621214901402767e-08
3543,6.695322730468901e-08
3544,9.141337020815493e-10
3545,1.943363875041067e-08
3546,3.721138183661757e-08
3547,5.194602010802632e-09
3548,8.029483534015118e-07
3549,4.5108343185214896e-09
3550,8.605893345541605e-09
3551,2.246282129136119e-08
3552,1.606629521504744e-07
3553,8.252605733316204e-08
3554,7.861014024857265e-10
3555,5.208686412056753e-09
3556,2.354298221774388e-06
3557,1.162683365852662e-09
3558,1.943363875041067e-08
3559,4.801815973536618e-09
3560,8.252605733316204e-08
3561,1.1197449856108767e-09
3562,6.7766814782650505e-09
3563,4.264467836024927e-08
3564,2.2637794131599516e-07
3565,1.6336816017860506e-07
3566,4.59806103818036e-09
3567,7.790348246366099e-08
3568,8.252605733316204e-08
3569,1.6867893011364474e-08
3570,1.7459636070419952e-06
3571,1.6197334052986962e-07
3572,4.236687711508448e-08
3573,9.318104507324838e-10
3574,1.5289421056053997e-09
3575,1.4705902252483136e-08
3576,1.0223181146696948e-09
3577,1.5261510906689662e-09
3578,4.59806103818036e-09
3579,8.829008345353633e-09
3580,3.423249100795893e-08
3581,5.525432541758685e-09
3582,4.253351366285391e-06
3583,1.0267396188614296e-08
3584,1.0725975850908633e-07
3585,9.0106669684522e-10
3586,1.1197449856108767e-09
3587,2.0494762293389147e-08
3588,1.5834874539431544e-09
3589,1.6697608167806716e-07
3590,5.6500069059060956e-08
3591,8.700279903568881e-08
3592,2.1671906830354866e-07
3593,3.711076145465956e-08
3594,2.687475756326648e-09
3595,2.21657127221909e-08
3596,8.98724827328273e-09
3597,2.162677849321586e-08
3598,2.4862442062655345e-07
3599,1.4723483897853876e-08
3600,7.252511733151695e-09
3601,1.1120291931488138e-06
3602,7.791469837401194e-09
3603,7.98732025267807e-08
3604,1.4883430166282855e-09
3605,1.134158716044577e-07
3606,1.28127812091723e-07
3607,1.784168191473734e-08
3608,1.0619629204846684e-09
3609,1.0181748195482897e-07
3610,2.0055776020880205e-08
3611,4.801815973536618e-09
3612,6.62687117764642e-07
3613,3.886510216124583e-08
3614,5.602614067057633e-10
3615,4.801815973536618e-09
3616,9.993084721380168e-09
3617,3.4051675319788175e-08
3618,1.2810464128493304e-08
3619,1.5534283928168185e-07
3620,1.3092373734901664e-06
3621,9.993084721380168e-09
3622,2.109325998535987e-08
3623,4.59806103818036e-09
3624,1.4724175600556027e-08
3625,1.3114127683639552e-08
3626,1.756591619433014e-08
3627,1.5780360571211534e-07
3628,4.212364201971842e-10
3629,1.3727877882101414e-07
3630,9.32962831835441e-08
3631,8.432442806755651e-10
3632,1.3272439863998474e-09
3633,6.586948742895575e-08
3634,5.181929992918524e-10
3635,5.525432541758685e-09
3636,3.999415547115149e-08
3637,3.3895305241519e-09
3638,1.6785016461888177e-08
3639,4.253351366285391e-06
3640,9.103661446756816e-09
3641,1.6301820399640774e-09
3642,1.7301935696901014e-08
3643,1.502411423480357e-08
3644,8.829008345353633e-09
3645,1.4705902252483136e-08
3646,4.801815973536618e-09
3647,1.756591619433014e-08
3648,1.1150070037882552e-08
3649,5.30450774473847e-09
3650,2.20876674399366e-07
3651,4.59806103818036e-09
3652,1.444034711837775e-08
3653,8.805134515000689e-09
3654,4.524465852815742e-08
3655,2.4862442062655345e-07
3656,4.51966612039067e-08
3657,1.3261471226412851e-08
3658,3.721138183661757e-08
3659,5.392945154353513e-10
3660,1.8967754279813814e-09
3661,1.2169205259611599e-07
3662,1.1246559822123712e-07
3663,7.744763837134512e-08
3664,1.3261471226412851e-08
3665,1.6301820399640774e-09
3666,8.289665806516822e-08
3667,7.1783218860173e-09
3668,4.335211107553105e-08
3669,2.1270033928054163e-09
3670,5.208686412056753e-09
3671,1.1197449856108767e-09
3672,1.1364411579761885e-09
3673,7.363812401189668e-08
3674,2.5239599143460345e-09
3675,1.5534283928168185e-07
3676,1.3261471226412851e-08
3677,5.208686412056753e-09
3678,7.0184362302186974e-09
3679,8.313319742130389e-09
3680,1.3261471226412851e-08
3681,1.5953627872845574e-08
3682,2.1744213153222398e-08
3683,1.0582777192507868e-07
3684,3.611610386371627e-08
3685,1.4644654278932827e-08
3686,1.1364411579761885e-09
3687,2.056116833440136e-09
3688,8.057134306625061e-10
3689,2.8138972058795732e-08
3690,1.3261471226412851e-08
3691,6.586948742895575e-08
3692,1.1197449856108767e-09
3693,1.6301820399640774e-09
3694,1.1364411579761885e-09
3695,1.0267396188614296e-08
3696,1.1120291931488138e-06
3697,3.3789142542399466e-09
3698,2.011015431437491e-08
3699,1.3114127683639552e-08
3700,7.442594930799593e-10
3701,1.6301820399640774e-09
3702,2.1270033928054163e-09
3703,2.856086779701064e-09
3704,1.7054565569306535e-07
3705,1.7691916527970482e-08
3706,1.625057005022733e-07
3707,2.011015431437491e-08
3708,1.76183925499709e-07
3709,5.602614067057633e-10
3710,1.2628470101429318e-08
3711,6.640492567401548e-08
3712,3.0994110129644303e-09
3713,2.1744213153222398e-08
3714,8.860097912560591e-10
3715,2.5760310382263047e-08
3716,1.8722872697472737e-08
3717,1.1364411579761885e-09
3718,1.621214901402767e-08
3719,3.6165871548675833e-06
3720,1.7691916527970482e-08
3721,1.8967754279813814e-09
3722,9.732436194544217e-07
3723,1.502411423480357e-08
3724,8.829008345353633e-09
3725,2.011015431437491e-08
3726,6.573412720670845e-08
3727,5.9872943532712955e-09
3728,2.1270033928054163e-09
3729,1.3261471226412851e-08
3730,5.3485418788465664e-09
3731,2.9399170987173535e-08
3732,3.1708640990259185e-10
3733,1.2087527538064263e-08
3734,3.2808498139624294e-07
3735,3.699564939946774e-08
3736,2.011015431437491e-08
3737,3.124938251900295e-08
3738,8.845099367847195e-07
3739,1.1364411579761885e-09
3740,6.986044103055727e-09
3741,3.674509975213463e-09
3742,1.943363875041067e-08
3743,3.023173243432278e-08
3744,1.502411423480357e-08
3745,3.721138183661757e-08
3746,2.7257715779262265e-08
3747,2.1270033928054163e-09
3748,1.3114127683639552e-08
3749,1.3261471226412851e-08
3750,1.6301820399640774e-09
3751,6.252693408182101e-08
3752,5.4817596715789075e-08
3753,1.7115176326938976e-07
3754,2.056116833440136e-09
3755,4.59806103818036e-09
3756,2.5395450324872977e-09
3757,9.318104507324838e-10
3758,1.0619629204846684e-09
3759,5.93911948005412e-08
3760,3.298738911959481e-09
3761,5.9872943532712955e-09
3762,2.3435119803363743e-08
3763,1.4571053206860305e-07
3764,1.2887203349476026e-07
3765,1.6301820399640774e-09
3766,1.5064849915967464e-08
3767,5.7292620963932125e-09
3768,1.7440093370453076e-09
3769,8.511876552572138e-08
3770,7.65521177229508e-09
3771,1.756591619433014e-08
3772,1.0619629204846684e-09
3773,9.103661446756816e-09
3774,2.8362264433719524e-07
3775,6.638187858602533e-09
3776,3.6164064853057647e-09
3777,1.1364411579761885e-09
3778,1.5054746772510876e-06
3779,7.944783344508701e-07
3780,2.1744213153222398e-08
3781,1.0156851680430312e-08
3782,4.3680613185515695e-07
3783,8.252605733316204e-08
3784,1.2087527538064263e-08
3785,8.252605733316204e-08
3786,4.9527586523349536e-08
3787,5.835572539237233e-08
3788,3.6164064853057647e-09
3789,7.631702037909767e-08
3790,8.860097912560591e-10
3791,2.687475756326648e-09
3792,1.599158690694634e-08
3793,8.155073094487296e-08
3794,3.938632858219386e-08
3795,9.318104507324838e-10
3796,7.65521177229508e-09
3797,1.5534283928168185e-07
3798,1.0543424274525291e-09
3799,9.737513796879963e-08
3800,8.104168044608815e-09
3801,1.420213389616951e-09
3802,3.117874727479791e-08
3803,1.5533311075236138e-09
3804,1.4705902252483136e-08
3805,5.9872943532712955e-09
3806,3.925464960655305e-09
3807,1.917775161503364e-08
3808,8.323825909578573e-09
3809,6.68962141218307e-09
3810,1.3261471226412851e-08
3811,5.897207885171812e-08
3812,2.620238075724446e-07
3813,6.3825476751362e-07
3814,1.1150070037882552e-08
3815,2.687475756326648e-09
3816,1.3114127683639552e-08
3817,1.3727877882101414e-07
3818,3.682715132566691e-08
3819,5.027013420561919e-09
3820,1.6878390049405583e-07
3821,1.6301820399640774e-09
3822,2.21657127221909e-08
3823,4.236687711508448e-08
3824,2.986806711834469e-07
3825,1.1364411579761885e-09
3826,5.525432541758685e-09
3827,1.5294184441990054e-08
3828,1.1539542510588009e-08
3829,5.4817596715789075e-08
3830,1.7861857595637187e-08
3831,1.1206031442900101e-08
3832,2.395695977048041e-07
3833,3.45297208426111e-09
3834,2.687475756326648e-09
3835,8.647580754233531e-10
3836,1.3303253885495987e-07
3837,8.359397622547716e-09
3838,3.721138183661757e-08
3839,1.0158952418201482e-08
3840,1.8967754279813814e-09
3841,1.2595204770180334e-09
3842,2.696336728836036e-09
3843,2.978406364120742e-09
3844,1.3427188223771026e-08
3845,1.5330089018223886e-09
3846,1.1150070037882552e-08
3847,6.51532794344487e-07
3848,3.8119578051382796e-07
3849,2.1270033928054163e-09
3850,3.92028473488511e-09
3851,1.1102040586895851e-07
3852,2.123374467343786e-08
3853,3.1708640990259185e-10
3854,2.147261577939464e-08
3855,1.291305945675324e-08
3856,1.516567114301123e-07
